"pathway","pvalue","NES","genes"
"GO_PLATELET_AGGREGATION",0.000194704049844237,2.04453479144901,"MYL12A,ILK,MYL9,MYH9,FLNA,ACTB,PIK3CB,ACTN1,HSPB1,ACTG1,CSRP1,TLN1,VCL,GAS6,RAP2B,METAP1,FERMT3"
"GO_STEROL_BIOSYNTHETIC_PROCESS",0.000194514685858782,2.04093347040111,"DHCR7,MSMO1,DHCR24,PRKAG2,EBP,PRKAA2,CYP51A1,IDI1,CYB5R1,MVD,HMGCR,FDPS,TM7SF2,SQLE,NSDHL,FDFT1,PMVK,CYB5R3,HMGCS1,PRKAA1"
"GO_HOMOTYPIC_CELL_CELL_ADHESION",0.000195160031225605,2.01758158665154,"MYL12A,ILK,MYL9,MYH9,FLNA,ACTB,PIK3CB,ACTN1,HSPB1,DSG2,ACTG1,CSRP1,TLN1,VCL,GAS6,RAP2B,DSP,METAP1,FERMT3,JUP"
"GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",0.000194287934719254,1.9992114954101,"SLC24A3,SCN9A,ATP1B1,NALCN,PKD2,SLC20A2,TRAPPC10,SHROOM2,SLC9A7,TRPM2,ATP1B3,SCN8A,SCNN1D,SCN5A,SLC20A1,SCN2A,SLC4A11,HCN3,SLC9A1"
"GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",0.000982125319190729,1.94502430685329,"DMD,ACTN4,ATP1B1,WNK3,NOS1,ATP1B3,SLC9A1"
"GO_MICROVILLUS_ORGANIZATION",0.000196811651249754,1.93811040178416,"EZR,RAP1B,TNIK,KLF5,MINK1,RAP2B,STX2,RAPGEF6,SLC9A3R1,RAPGEF2,PTPN11,FXYD5,RAP1A"
"GO_MEMBRANE_DOCKING",0.000193535900909619,1.93315738124855,"SYT1,EZR,VPS18,STX12,STX11,STX4,EXOC2,STX1B,STX6,EXOC6,SNPH,UNC13A,EXOC8,KCNB1,STX3,YKT6,STX2,ROCK1,MSN,SCFD1,RAB8B,VAMP3,PEX5L,STXBP2,ICAM1,RAB7A,PEX13,EXOC5,BVES,CAV2"
"GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT",0.00019293845263361,1.92278372797275,"SORT1,EHD3,CORO7,KIF13A,STX4,RAB3IP,EXOC2,RP2,KRT18,GOSR2,SORL1,ARFRP1,VPS13A,KLHL20,PLCB3,VAMP2,OPTN,TGOLN2,CHIC2,CCDC22,SCAMP2,SCAMP1,MACF1,SCFD1,KIF16B,SCAMP3,VAMP3,VAMP8,VAMP7,SNAP23,BBS2,RAB14,GBF1,GOLGA4,ARF1,GOPC,EXOC5,ARFGEF2"
"GO_INOSITOL_PHOSPHATE_METABOLIC_PROCESS",0.000194287934719254,1.92115140556654,"MTMR2,PLCH2,PLCB4,ITPKA,SYNJ1,INPPL1,INPP5A,NUDT10,IPPK,CALM1,IMPA1,MTMR7,NUDT11,ITPKC,CALM2,ISYNA1,PLCB3,NUDT4,OCRL,SCP2,INPP5E,ITPKB"
"GO_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION",0.000588004704037632,1.91635950586646,"MTMR2,SYNJ2,SYNJ1,INPPL1,INPP5A,MTMR7,MTMR6,MTMR1,OCRL,INPP5E,INPP5F"
"GO_FC_RECEPTOR_SIGNALING_PATHWAY",0.000193087468623286,1.91600858835615,"ARPC2,MAP3K1,MYO1C,ACTB,PIK3CB,CYFIP2,ARPC4,ACTR3,ARPC5,PSMD11,ACTR2,PSMD8,RELA,KIT,ARPC1B,CALM1,ACTG1,CALM2,PRKCD,BCL10,CARD11,PTK2,ARPC3,PSMC1,PIK3R2,CHUK,PSMC4,PSME4,UBE2N,PSMD6,BAIAP2,TAB3,PSMB6,PSMB4,BRK1,TRAF6,PSMD2,PSMC2,PSMA7,TEC,NCKIPSD,CRK,PSMA1,GRB2,CDC42,MAPK8,PDPK1,HSP90AB1,IKBKG,BTRC,YES1,ABI1,PPP3R1,PSMD7,SHC1,PSMA5,UBC,PSMD1,FER,NCKAP1,LYN,MAPK9,PLCG1,PSMB7,JUN,PSMD13,HRAS,PSMD12,PSMD14,NFATC3,PSMD3,GAB2,NCKAP1L,PSMB5,UBE2V1,NFKB1,PSMC6,MAP3K7,IKBKB"
"GO_PHAGOSOME_ACIDIFICATION",0.000776096235933256,1.91588676276641,"ATP6V0D1,ATP6V1D,ATP6V0B,ATP6V0C,ATP6V1H,ATP6V0A1,ATP6V0E2,ATP6V1E1,ATP6V1B2,ATP6V0A2,RAB38,ATP6V1F,ATP6V1A,ATP6V1G1,RAB7A"
"GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY",0.00019293845263361,1.90376345206417,"EFNB2,EPHA2,PSEN2,MYL12A,ARPC2,ACTB,ARPC4,SIPA1L1,ACTR3,EPHA5,CDK5R1,EPHB2,ARPC5,RHOA,ACTR2,EPHA3,NCK2,ARPC1B,ACTG1,PTK2,ARPC3,ARHGEF7,SDC2,PAK3,ROCK1,CRK,EPHB6,CDC42"
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0.000778513040093422,1.90041605380605,"EPHA2,EZR,ITGA3,WNK3,STX4,PRKCI,ARHGEF16,DLG1,SORBS1,CNST,STX3,CIB1,ACSL3,PDPK1,AKT1,PLS1,ITGB1,RHOG"
"GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.000390396252195979,1.88187299238991,"TGFB2,RIPK1,DAPK3,PEA15,TNFRSF12A,DEDD2,ITM2C,INHBA,CYLD,THBS1,FADD,BCL10,PPP2R1B,PMAIP1,TIMP3,NF1,STK4,PPP1CA,TNFSF12"
"GO_RESPONSE_TO_ACETYLCHOLINE",0.00197628458498024,1.86391959931026,"AGRN,GNB1,GNA11,CDK5R1,GNAQ,GNAI2,CHRM2"
"GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0.00255352582989589,1.86285745463037,"PHACTR1,RHOA,SRF,ZYX,TNFAIP1,SORBS1,ITGB5,KCTD13,ITGB1"
"GO_ACTIN_NUCLEATION",0.0015720180782079,1.86147713836141,"ARPC2,ARPC4,ACTR3,FMN1,ARPC5,ACTR2,ARPC5L,ARPC1B,ARPC3,SPIRE1,ACTR3C,MAGEL2,GSN"
"GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",0.000190839694656489,1.85798388750531,"CELSR1,GPR65,PTGER4,GJA5,WHAMM,LMOD1,PDGFA,GMFG,VASP,ARPC2,ILK,CD2AP,TGFB2,EZR,WDR1,EDN1,ARHGDIB,MYH9,SHANK1,TPM1,ARPC4,ARHGEF10,PLN,DAPK3,WNT4,ACTR3,EPHA5,CDK5R1,CDC42EP3,AMOT,FMN1,DSG2,ARPC5,DSTN,CTGF,RHOA,SPTAN1,CNN2,ACTR2,NTF3,EPHA3,ABI2,ARPC5L,ARHGDIA,CORO1B,NCK2,ARPC1B,SEMA5A,DLG1,PRKCD,TWF2,ABL2,PFN1,SSH2,MTPN,SORBS3,ARPC3,NF2,CDC42EP5,PICK1,SCN5A,S1PR1,BAIAP2,SPIRE1,CFL2,TMEFF2,ACTR3C,BRK1,PFN2,DSP,SLC9A1,PAK3,MYADM,ROCK1,SYNPO,CRK,DLC1,GRB2,CTTN,BAIAP2L1,TAC1,RAPGEF3,MAGEL2,FRMD6,TMOD1,GSN,ARFIP2,PPP1R9A,ARHGAP18,FSCN1,JUP,ICAM1"
"GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION",0.000191864927091328,1.84365321137248,"CELSR1,CDH13,TAX1BP3,RAP1B,GDI1,RHOJ,RB1,DHCR24,GNB1,CDC42EP3,RASSF1,RIT1,SHC3,RASGRP2,RHOA,AGTR1,EPS8L1,ABI2,ALS2,DOK3,DBNL,CDC42EP5,CHUK,RALA,CFL1,ARHGAP1,RFXANK,RAP2B,RRAS2,NF1,BRK1,RAPGEF6,MAPK11,ROCK1,ARHGEF1,RHOB,RALB,GRB2,CDKN2A,RAPGEF3,ARHGAP5,SHC1,NCKAP1,RHOG,G3BP2,JUN,HACE1,CRKL,MYO9B,GNA13,RHOD,EPS8L2,HRAS,RAPGEF2"
"GO_EPITHELIAL_CELL_MORPHOGENESIS",0.00136665365091761,1.83713179151937,"WT1,HRH2,WNT4,SIPA1L3,FZD7,CLIC4,COL18A1,GREM1,GDNF,ROCK1,VSIG1,FRMD6,ARHGEF26,FLNB,PALLD,HEG1,RILPL2,RILPL1,MET,RAC1"
"GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.0037758346581876,1.83671219554309,"DMD,ACTN4,ATP1B1,WNK3,SLC9A1"
"GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE",0.00393855848759354,1.83642777231631,"STX11,STX4,STX1B,STX3,STX2,SNAP23"
"GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT",0.00116437026974578,1.81841991890345,"ATP6V0D1,ATP1B1,ATP6V0B,ATP6V0C,ATP6V1H,ATP6V0A1,ATP6V0E2,ATP6V1E1,ATP1B3,ATP6V1B2,ATP6V0A2,ATP6V1F,ATP6V1A"
"GO_PHOSPHOLIPID_DEPHOSPHORYLATION",0.00216110019646365,1.81794378851266,"MTMR2,SYNJ2,SYNJ1,INPPL1,INPP5A,MTMR7,MTMR6,MTMR1,OCRL,INPP5E,INPP5F"
"GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION",0.000191864927091328,1.81346158373708,"MYEF2,ANKRD1,WT1,CACNA1H,LMOD1,NEXN,DMD,PDLIM5,RARB,WDR1,SORT1,MYH9,RB1,TPM1,CFLAR,CDH2,HEY2,MEF2A,SRF,CASQ2,NOS1,LEF1,MYOCD,ACTG1,UCHL1,MYH11,MTPN,TANC1,GATA6,KRT19,CHUK,CFL2,GSK3B,LDB3,SLC9A1,HOMER1,CHRNB1,PLEKHO1,TMOD1,AKT1,PROX2,SLC8A1,CACNA2D2,CACNB4,ARID1A,NOX4,OBSCN,WFIKKN1,IGFBP5,ITGB1,WNT10B,CAPN2,NKX2-6,SORBS2,MYPN,BVES,CAV2"
"GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",0.00136612021857923,1.81120763169672,"DMD,ACTN4,ATP1B1,YWHAH,WNK3,PTPN3,NOS1,DLG1,ATP1B3,SCN5A,SLC9A1,SLC9A3R1,STOM,ARF1,SCN1B,FXYD5,ATP2B4,COMMD1,DRD4,RANGRF,DNM2,FGF12,UTRN"
"GO_MUSCLE_CONTRACTION",0.000192715359414145,1.81084787555255,"ACTA2,CACNA1H,ACTG2,GJA5,MYL6,LMOD1,MYL12A,DMD,MYL12B,MYL9,EDN1,MYLK,ATP1B1,TPM1,ATP8A2,PPP1R13L,CHRNA1,TPM4,MYH8,MYH4,MYH1,CASQ2,SULF1,MYH13,HSBP1,NOS1,CALD1,FKBP1B,CALM1,TLN1,DLG1,CALM2,SMTN,VCL,MYH11,SORBS3,SORBS1,OXTR,CHUK,SCN5A,STBD1,CCDC78,MYL5,TPM3,HTR7,DMPK,SLC9A1,HOMER1,GDNF,CHRNB1,ROCK1"
"GO_LONG_TERM_MEMORY",0.00155702608018684,1.80174558722509,"SHANK1,CAMK4,CPEB3,SRF,BTBD9,ADCY8,NTRK2,TAC1,RASGRF1,NTF4,SGK1,SLC17A7,RELN"
"GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION",0.00372257053291536,1.80059260290522,"WDR1,DSTN,SEMA5A,CFL2"
"GO_REGULATION_OF_ACTIN_FILAMENT_LENGTH",0.00019208605455244,1.79435511287584,"WHAMM,LMOD1,GMFG,VASP,ARPC2,WDR1,ARPC4,ACTR3,CDC42EP3,FMN1,ARPC5,DSTN,SPTAN1,ACTR2,ABI2,ARPC5L,CORO1B,NCK2,ARPC1B,SEMA5A,DLG1,PRKCD,TWF2,PFN1,SSH2,MTPN,ARPC3,CDC42EP5,PICK1,BAIAP2,SPIRE1,CFL2,ACTR3C,BRK1,PFN2,PAK3,MYADM,GRB2,CTTN,BAIAP2L1,MAGEL2,TMOD1,GSN,ARFIP2,PPP1R9A,ARHGAP18,ICAM1,FER,NCKAP1,BAG4,SWAP70,SH3BGRL3,NEB,ARF1,CXCL12"
"GO_PRIMITIVE_STREAK_FORMATION",0.00175370226032736,1.79392829997885,"HHEX,SRF"
"GO_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION",0.00369793694044375,1.79327839148976,"ARPC2,ARPC4,ACTR3,ARPC5,ACTR2,ARPC5L,ARPC1B,ARPC3,ACTR3C,MAGEL2"
"GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT",0.00233644859813084,1.78972738852019,"DMD,ACTN4,ATP1B1,WNK3,CNTN1,NOS1,ATP1B3,SCN5A,SLC9A1,AKT1,SGK1,ARF1,SCN1B"
"GO_RESPONSE_TO_MUSCLE_STRETCH",0.00507416081186573,1.78881596790797,"ANKRD1,DMD,EDN1,RELA,RAF1,ECE1,SLC9A1,SLC8A1,JUN,NFKB1"
"GO_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS",0.00235063663075416,1.78655490304179,"ILK,ITPKA,RAB21,CAPRIN2,LRP8,BAIAP2,BHLHB9,AKAP5,PAK3,VAMP7,PAFAH1B1,SS18L1,NUMBL,SGK1,CDKL5,RELN,FBXO31,ANAPC2,EEF2K"
"GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY",0.000193723363037582,1.78363297708181,"MAP3K1,PIK3CB,PSMD11,PSMD8,RELA,CALM1,CALM2,BCL10,CARD11,PSMC1,PIK3R2,CHUK,PSMC4,PSME4,UBE2N,PSMD6,TAB3,PSMB6,PSMB4,TRAF6,PSMD2,PSMC2,PSMA7,TEC,PSMA1,GRB2,MAPK8,PDPK1,IKBKG,BTRC,PPP3R1,PSMD7,SHC1,PSMA5,UBC,PSMD1,FER,LYN,MAPK9,PLCG1,PSMB7,JUN,PSMD13,HRAS,PSMD12,PSMD14,NFATC3,PSMD3,GAB2,PSMB5,UBE2V1,NFKB1,PSMC6,MAP3K7,IKBKB"
"GO_SUBSTANTIA_NIGRA_DEVELOPMENT",0.00253708040593287,1.78217303588614,"PADI2,ACTB,YWHAH,RHOA,MBP,SIRT2,INA,CALM1,CALM2"
"GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",0.000971628449280995,1.7814188315293,"GPR37,PSMD11,PSMD8,COMT,PRKCD,BHMT,LDLR,PSMC1,PSMC4,PSME4,PSMD6,PSMB6,PSMB4,SLC7A7,PSMD2,PSMC2,PSMA7,PSMA1,ACSL3,APC,PSMD7,PSMA5,PAOX,PSMD1,PSMB7,PSMD13,PSMD12,PSMD14,AZIN1,PSMD3,PSMB5,PSMC6"
"GO_POSITIVE_REGULATION_OF_VACUOLAR_TRANSPORT",0.00589159465828751,1.78127807068045,"EZR,MTMR2,SORL1,EHD1,RAB21,PTPN23,MSN,EHD2"
"GO_DETECTION_OF_CALCIUM_ION",0.00767565439874041,1.77647418491165,"KCNMB1,SYT1,CASQ2,CALM1,CALM2,KCNMB4,CASR"
"GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",0.000191975427145325,1.76985928212813,"FCN1,PSMD11,PSMD8,RELA,PRKCD,BCL10,CARD11,RAF1,PSMC1,CARD9,PRKACB,CHUK,PSMC4,PSME4,UBE2N,PSMD6,TAB3,PSMB6,PSMB4,TRAF6,PAK3,PSMD2,PSMC2,PSMA7,PSMA1,PDPK1,IKBKG,BTRC,PSMD7,PSMA5,PRKACA,UBC,PSMD1,LYN,PSMB7,PSMD13,HRAS,PSMD12,PSMD14,PSMD3,PSMB5,UBE2V1,NFKB1,PSMC6,MAP3K7,IKBKB"
"GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.00077639751552795,1.7670535018039,"VEGFC,DAB2IP,ACTB,PIK3CB,CYFIP2,NRP2,HSPB1,RHOA,SULF1,NCK2,BCAR1,FLT1,ACTG1,AXL,PTK2,PIK3R2,MAPK12,BAIAP2,BRK1,CYBA,MAPK11,ROCK1,CRK,CDC42,FOXC1,FOXC2,ABI1"
"GO_CELL_JUNCTION_ASSEMBLY",0.000192975685063682,1.76631028640523,"GJA5,WHAMM,FBLIM1,VASP,ACTN4,ILK,FLNA,TAOK2,ACTB,PARD6G,ACTN1,AMOT,PTPRK,ZNF703,RHOA,SRF,PRKCI,ACTG1,PKP4,MPP7,TLN1,DLG1,LIMS2,CLDN1,MPP5,RHOC,VCL,SORBS1,FERMT2,ARHGEF7,CD151,ITGA5,TNS1,PKP3,TRIP6,HIPK1,DLC1,CTTN,GJB2,PIP5K1C,APC,PDPK1,THY1,FSCN1,JUP,ITGA2,CNTNAP1"
"GO_MUSCLE_SYSTEM_PROCESS",0.000191717791411043,1.76202660500538,"ACTA2,CACNA1H,P2RY1,ACTG2,GJA5,MYL6,LMOD1,MYL12A,DMD,PDLIM5,MYL12B,MYL9,EDN1,MYLK,ATP1B1,TPM1,ATP8A2,CFLAR,PLN,PPP1R13L,CHRNA1,TPM4,HEY2,MYH8,MYH4,MYH1,CASQ2,SULF1,MYH13,HSBP1,NOS1,MYOCD,CALD1,FKBP1B,CALM1,TLN1,DLG1,CALM2,IL15,SMTN,VCL,MYH11,SORBS3,SORBS1,GATA6,OXTR,CHUK,SCO2,SCN5A,STBD1,CCDC78,MYL5,TPM3,HTR7,DMPK,SLC9A1,HOMER1,GDNF,CYBA,CHRNB1,ROCK1"
"GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY",0.00529204233633869,1.7619652590591,"NETO1,GRIK2,EPHB2,NPTN,RAB11A,KIT,NF1"
"GO_MYOFIBRIL_ASSEMBLY",0.0031201248049922,1.76111409127626,"ANKRD1,LMOD1,WDR1,TPM1,CFLAR,MEF2A,SRF,CASQ2,ACTG1,MYH11,KRT19,CFL2,LDB3,TMOD1,OBSCN,ITGB1"
"GO_SARCOMERE_ORGANIZATION",0.00530556101395166,1.75801880987871,"ANKRD1,WDR1,TPM1,SRF,CASQ2,ACTG1,KRT19,CFL2,LDB3,OBSCN,ITGB1,MYPN"
"GO_APICAL_PROTEIN_LOCALIZATION",0.00632411067193676,1.75689226979955,"CELSR1,ARF4,NAPA,SHROOM2,RAB14,GOPC"
"GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",0.00353634577603143,1.75461078029063,"GRIK2,SHC3,NAPA,ALS2,UNC13A,CDH8,GRIK5,NF1,CACNB4,SLC1A4,SLC17A7"
"GO_VESICLE_DOCKING",0.00213716728191179,1.74569350522374,"SYT1,VPS18,STX12,STX11,STX4,EXOC2,STX1B,STX6,EXOC6,SNPH,UNC13A,EXOC8,KCNB1,STX3,YKT6,STX2,SCFD1,RAB8B,VAMP3,STXBP2"
"GO_DENDRITIC_SPINE_ORGANIZATION",0.00700661736084079,1.73769757068321,"MTMR2,SHANK1,ITGA3,EPHB2,ITPKA,TANC1,PICK1,PAK3,CTTN"
"GO_VACUOLAR_ACIDIFICATION",0.00707130229817325,1.73370192235563,"ATP6V0B,ATP6V0C,ATP6V1H,ATP6V0A1,ATP6V0E2,ATP6V0A2,CLIC4"
"GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT",0.00849802371541502,1.73266765044404,"GNB1,GNA11,GNAQ,RDH11,PDE6G,ABCA4"
"GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY",0.00504560450223171,1.7246248840329,"PKN1,DAB2IP,RIPK1,MAP3K5,MAP3K10,ERCC6,DBNL,MAP3K11,PTPN1,MAP4K5,MAP4K2,ERN1,MUL1,MDFI"
"GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION",0.002899671370578,1.71233192583252,"EPHA2,TGFB2,EZR,BCL2L1,ITGA3,TMBIM1,WNK3,STX4,SH3GLB1,PRKCI,ARHGEF16,DLG1,PRKCD,SORBS1,CNST,GBP1,STX3,CIB1,TMEFF2,CLTC,ACSL3,VAMP8,PDPK1,AKT1,PLS1,ITGB1,RHOG,VPS4A,GOPC"
"GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.00975800156128025,1.71094938777512,"SDHAF2,TGFB2,DAB2IP"
"GO_MULTIVESICULAR_BODY_ORGANIZATION",0.00507713337238821,1.70744699414193,"VPS37C,RAB11A,VPS37A,CHMP4C,STAM,CHMP1A,STAM2,VPS37B,CHMP2B,VPS28,VPS4A,HGS,PDCD6IP"
"GO_ONE_CARBON_COMPOUND_TRANSPORT",0.0119795758051846,1.70549458083892,"SLC14A1,AQP1,AQP3,AQP11"
