"pathway","pvalue","NES","genes"
"KEGG_ENDOCYTOSIS",0.00293944738389183,1.54872159016988,"CLTB,VPS37C,PARD6G,EHD3,RAB11FIP1,ARAP2,SMURF1,RAB11A,AGAP2,EGF,SH3GLB1,KIT,PRKCI,FLT1,EHD1,VPS37A,CHMP4C,STAM,HSPA6,ACAP3,SH3GLB2,LDLR,DNAJC6,RAB5A,SMURF2,CBL,CLTA,ASAP2,STAM2,TRAF6,ASAP1,CLTC,RUFY1,EHD2,VPS37B,CDC42,PIP5K1C,PSD,GRK4,HLA-F,EHD4,ERBB3,CHMP2B,VPS28,WWP1,RAB22A,SMAP1,VPS4A,HGS,RET,HRAS,HSPA8,PDCD6IP,DNM1,RAB11FIP3,RAB11FIP5,ARFGAP1,PIP4K2B,MET"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.0219497725924461,1.54541467770326,"CREB3,ARHGDIB,RAB11A,STX4,ARHGDIA,DCTN2,DCTN5,AQP3,DYNC1LI2,VAMP2,RAB5A,PRKACB,DYNC1I1"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0163643533123028,1.53953193194613,"MAP3K1,RIPK1,IRF3,ISG15,RELA,TMEM173,CYLD,DDX58,FADD,MAPK12,CHUK,IKBKE,TRAF6,MAPK11,DDX3X,MAPK8,PIN1,IKBKG,TRADD,IFNA1,MAPK9,NFKB1,IFNE,MAP3K7,IKBKB,TBK1,IL12A"
"KEGG_TIGHT_JUNCTION",0.00841816758026625,1.52666031866297,"MYL12A,MYL12B,ACTN4,MYL9,MYH9,ACTB,PARD6G,PPP2CB,ACTN1,MYH8,MYH4,RHOA,SPTAN1,MYH1,MYH13,PRKCI,ACTG1,PRKCD,CLDN1,MPP5,MYH11,PPP2R2A,AKT3,PPP2R1B,GNAI2,MYL5,RRAS2,MPDZ,CTTN,CDC42,AKT1,YES1,PPP2R2B,CASK,MAGI2"
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.012702755520813,1.52341976804592,"CCND1,TGFB2,BCL2L1,PIK3CB,RB1,SHC3,E2F3,RELA,E2F1,BCR,RAF1,PIK3R2,STAT5B,CHUK,AKT3,CBL,PIK3R3,CDK6,HDAC1,SOS2,CRK,GRB2,CDKN2A,AKT1,IKBKG,SHC1,CTBP1,CRKL,MECOM,HRAS,PTPN11,ARAF,GAB2,NFKB1,BRAF,IKBKB"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.0144672531769306,1.52263790495736,"ATP6V0D1,ATP6V1D,HBEGF,ATP6V0B,ATP6V0C,ATP6V1H,ATP6V0A1,RELA,ATP6V0E2,ATP6V1E1,CASP3,ATP6V1B2,MAPK12,ATP6V0A2,CHUK,ATP6V1F,MAPK11,ATP6V1A,CDC42,MAPK8,IKBKG,ATP6V1G1,LYN,MAPK9,PLCG1,JUN,ATP6V1C2,PTPN11,ATP6AP1,NFKB1,IKBKB,CSK,MET"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.0162745098039216,1.5174467168908,"AGPAT3,PLA2G15,ETNK1,LYPLA2,AGPAT2,PCYT1A,DGKA,CDS1,PCYT2,CDS2,LPCAT4,PISD,DGKI,DGKQ,DGKE,ACHE"
"KEGG_APOPTOSIS",0.015300117693213,1.50153224491376,"BCL2L1,PIK3CB,RIPK1,CFLAR,BIRC3,RELA,CAPN1,CASP3,TNFRSF10D,FADD,PIK3R2,IRAK1,PRKAR1B,IL3RA,EXOG,PRKACB,CHUK,AKT3,PIK3R3,CSF2RB,TNFRSF10B,PPP3CC,MYD88,AKT1,IKBKG,PPP3R1,TRADD,PRKACA,BID,CHP2,IL1B,NGF,BIRC2,PRKAR2B"
"KEGG_MAPK_SIGNALING_PATHWAY",0.00155008719240457,1.49849674295459,"CACNA1H,PDGFA,MAP3K1,TGFB2,FGF1,NLK,RAP1B,FLNA,TAOK2,FGF14,DUSP3,TAOK3,RASGRF2,MAP3K5,GADD45A,HSPB1,EGF,RASGRP2,DUSP7,SRF,NTF3,RELA,MKNK1,PTPRR,CASP3,DUSP14,HSPA6,FGF5,RAF1,MAP4K3,PRKACB,RAC3,MAPK12,CHUK,AKT3,MAP3K11,RRAS2,NF1,TRAF6,RPS6KA6,CACNA2D4,STK4,MAPK11,DUSP10,SOS2,RASA2,NTRK2,CRK,GRB2,PPP3CC,CDC42,CACNG8,MAPK8,RASGRF1,PLA2G4B,JUND,NTF4,AKT1,IKBKG,PPP3R1,PRKACA,CACNA2D2,CACNB4,RPS6KA4,CHP2,FLNB,CACNG6,IL1B,MAPK9,NGF,DUSP5,MAP2K3,CACNB3,JUN,MAP4K2,GADD45G,CRKL,MECOM,DUSP1,HRAS,NFKB2,RAPGEF2,NFKB1,MAP3K7,BRAF,RASGRP3,IKBKB,HSPA8,MAX,PTPN7,RAP1A,CACNB1"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.0294521892794031,1.48085363414877,"PIP4K2C,PIK3CB,SYNJ2,PLCB4,ITPKA,SYNJ1,INPPL1,INPP5A,IPPK,IMPA1,ISYNA1,PLCB3,OCRL,PI4KA,INPP5E,PIP5K1C,ITPKB"
"KEGG_VIRAL_MYOCARDITIS",0.0249068444793097,1.47344563257763,"DMD,CCND1,MYH9,ACTB,MYH8,MYH4,MYH1,MYH13,ACTG1,CASP3,ABL2,MYH11,RAC3"
"KEGG_PANCREATIC_CANCER",0.0243664717348928,1.46347408906217,"VEGFC,CCND1,TGFB2,BCL2L1,PIK3CB,RB1,EGF,E2F3,RELA,E2F1,RAF1,PIK3R2,ERBB2,RAC3,CHUK,AKT3,RALA,PIK3R3,CDK6,RALB,CDKN2A,CDC42,MAPK8,TGFA,AKT1,IKBKG"
"KEGG_INSULIN_SIGNALING_PATHWAY",0.0159104301708898,1.44703555307533,"PTPRF,PPP1R3D,PIK3CB,FLOT2,SHC3,PRKAG2,MKNK1,PRKCI,CALM1,PRKAA2,EXOC7,SOCS4,CALM2,RAF1,SORBS1,PIK3R2,PHKA2,PRKAR1B,PHKA1,PRKACB,AKT3,CBL,PIK3R3,GSK3B,PTPN1,PPP1CA,SOS2,CRK,GRB2,MAPK8,RPTOR,PDPK1,AKT1,SHC1,PRKACA,EIF4E,RHEB,MAPK9,PRKAR2B,PRKAB1,PRKAB2,CRKL,INPP5K,HRAS,RPS6KB2,ARAF,PRKAA1,LIPE,BRAF,IKBKB"
"KEGG_DILATED_CARDIOMYOPATHY",0.0365448504983389,1.40609970609626,"DMD,TGFB2,ACTB,ITGA3,TPM1,PLN,TPM4,ITGA4,ACTG1,ADCY5,ITGA7,PRKACB,ITGA5,TPM3,CACNA2D4,ADCY8,CACNG8,SLC8A1,ITGA1,PRKACA,CACNA2D2,CACNB4,ADCY7,ITGA2,CACNG6,ITGB5,ITGB1,ADCY2,CACNB3,ADCY6"
"KEGG_GLIOMA",0.0449043342444358,1.39781597228352,"PDGFA,CCND1,PIK3CB,RB1,SHC3,EGF,CAMK2G,E2F3,E2F1,CALM1,CALM2,RAF1,PIK3R2,AKT3,PIK3R3,CDK6,SOS2,GRB2,CDKN2A,TGFA,AKT1,SHC1"
"KEGG_ERBB_SIGNALING_PATHWAY",0.0376914016489988,1.39227142581093,"PIK3CB,HBEGF,SHC3,EGF,CAMK2G,NCK2,ABL2,PTK2,RAF1,PIK3R2,AREG,ERBB2,STAT5B,AKT3,CBL,PIK3R3,GSK3B,PAK3,SOS2,CRK,GRB2,MAPK8,TGFA,AKT1,SHC1,ERBB3,MAPK9,PLCG1,JUN,CRKL,HRAS,RPS6KB2,ARAF,BRAF,NRG2"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.043613707165109,1.38462143660044,"PIK3CB,RIPK1,IRF3,RELA,TOLLIP,TICAM1,FADD,PIK3R2,IRAK1,MAPK12,CHUK,AKT3,PIK3R3,IKBKE,TLR4,TRAF6,TLR1,MAPK11,TLR5,MAPK8,MYD88,AKT1,IKBKG,IFNA1,IL1B,MAPK9,MAP2K3,JUN,TIRAP,SPP1,NFKB1,MAP3K7,IKBKB,TBK1,IL12A,TICAM2,RAC1"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.0441696113074205,1.37353809643491,"VASP,ARPC2,LIMK2,PIK3CB,ARPC4,ARPC5,ARPC5L,ARPC1B,PRKCD,RAF1,ARPC3,PIK3R2,AKT3,CFL1,PIK3R3,CFL2,ASAP2,ASAP1,CRK,CDC42,PIP5K1C,PLA2G4B,GSN,AKT1,LYN,PLCG1,CRKL,AMPH,RPS6KB2,GAB2,PTPRC,DNM1,PIP4K2B"
"KEGG_BASAL_CELL_CARCINOMA",0.049918500407498,-1.39308425172918,"WNT11,WNT2,TCF7L2,WNT9A,FZD1,GLI3,TCF7,AXIN2"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.0145820497021976,-1.41723333149883,"PF4V1,CXCL14,CXCL1,TGFBR2,CXCL5,CXCL6,CCR7,IL1R1,EGFR,TGFB3,TNFRSF19,CXCL16,TNFRSF1B,PF4,ACVRL1,IL7,CD40,CSF1,PDGFRA,IL22RA1,NGFR,CXCL2,IL11RA,CD70,FAS,CCL27,IL18R1,IL10RB,OSMR,PDGFRB,TNFRSF11A,TNFRSF1A,INHBE,ACVR1B,LIFR,IL20RA,CXCL3,CCL28,ACVR1"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.0309509264915496,-1.44837341933868,"ALDH6A1,BCKDHB,AUH,ALDH7A1,EHHADH,HADHB,HADHA,ACADSB,ALDH2,MCEE,HIBADH,BCKDHA,DLD,HIBCH,HMGCL,MCCC2,ABAT"
"KEGG_DNA_REPLICATION",0.0298688193743693,-1.50010291926903,"POLD2,RNASEH2B,RFC1,MCM4,LIG1,RPA3,MCM2,RNASEH2A,RPA1,RFC3,RFC5,POLA1,MCM7,PRIM1,POLD3"
"KEGG_LYSINE_DEGRADATION",0.0251878935608369,-1.51148506355161,"AASDH,ALDH7A1,EHHADH,NSD1,HADHA,SETDB1,ALDH2,SETMAR,PIPOX,SUV39H2,SETD1B,SETD7,HADH,AASDHPPT,GCDH,SUV39H1,ALDH3A2,ASH1L"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.0374384236453202,-1.55941419615938,"ALDH7A1,ALDH2,UGT1A1"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.00983203605079885,-1.5672554072036,"GRIN2A,C3,C1R,CD40,C1S,HIST1H3G,HLA-DRB1,HIST2H2AC,HIST1H4J,HIST1H2AG,HLA-DPA1,C2,HIST1H2BE,H3F3A,HIST1H3E,ACTN3,H2AFZ,FCGR2C,FCGR2A,HIST1H2BH,HLA-DMA,HIST1H3H,HIST1H2AC,H2AFV,HIST1H2AM"
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.0323224261771748,-1.57413922983645,"ALDH7A1,EHHADH,HADHA,ALDH2"
"KEGG_NITROGEN_METABOLISM",0.0257286432160804,-1.58997817281764,"CA12,CA5B,GLUL,CPS1,ASNS,CA9"
"KEGG_PROPANOATE_METABOLISM",0.0132140678999797,-1.61018964869973,"ALDH6A1,ALDH7A1,EHHADH,HADHA,LDHB,ALDH2,MCEE,HIBCH,ABAT,ACSS3,ACSS1"
"KEGG_ASTHMA",0.0134026805361072,-1.69103554917017,"CD40,HLA-DRB1,HLA-DPA1,HLA-DMA"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.00503119339907426,-1.72062400853651,"AKR1C3,CYP3A5,CYP19A1,CYP11A1,AKR1C1,HSD17B2,AKR1C2,UGT1A1,CYP7B1,CYP1B1"
"KEGG_MISMATCH_REPAIR",0.00181122962366673,-1.79245500909815,"PMS2,POLD2,MLH3,MLH1,RFC1,LIG1,RPA3,RPA1,RFC3,EXO1,RFC5,MSH3,POLD3"
"KEGG_GLUTATHIONE_METABOLISM",0.000811688311688312,-1.90376856648228,"RRM2B,MGST1,GGT1,IDH2,ANPEP,GPX3,GSTK1,GPX1,GSTZ1,GSTA4,GPX4,GGT5,TXNDC12,GSTM2,MGST2,GSTM5,LAP3,RRM1,GCLM,GGT7"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.00040650406504065,-1.91794127872096,"AKR1C3,PLA2G2A,GGT1,PTGDS,GPX3,PTGS1,GPX1,PTGES,GPX4,GGT5,PTGIS,EPHX2"
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.000406173842404549,-1.94852551619492,"SEPSECS,DARS,TARS2,PSTK,PARS2,FARS2,AARS,TARS,QARS,NARS,IARS,LARS,IARS2,EPRS,SARS2,WARS2"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.000201450443190975,-1.96889971356804,"AKR1C3,MGST1,CYP3A5,AKR1C1,GSTK1,EPHX1,AKR1C2,GSTZ1,GSTA4,UGT1A1,CYP1B1,GSTM2,MGST2,GSTM5"
"KEGG_SPLICEOSOME",0.000203998368013056,-2.12752438276985,"HNRNPA1,SRSF6,SF3B3,PPIH,AQR,PRPF19,SLU7,SF3B2,HNRNPU,LSM3,PRPF38A,RBM22,SRSF5,PRPF6,SF3B1,NAA38,CTNNBL1,PLRG1,ZMAT2,CRNKL1,THOC1,XAB2,LSM6,HNRNPC,SNRPE,SF3A1,LSM5,CDC5L,LSM2,PRPF31,WBP11,CDC40,SNRPG,CCDC12,RBMX,SNRPD2,ACIN1,SYF2,PRPF4,SNRPA,SNRNP200,HNRNPA3,PCBP1,CWC15,HNRNPK,MAGOHB,DHX15,TCERG1,PRPF8,LSM4,THOC3,U2AF2,SNRPD3,SNRNP70,U2SURP,HNRNPM,SRSF7,SNRPD1,SRSF1,SNRPF,SNRNP40,TRA2B,SNW1,SNRPC,SRSF4,DDX23,EFTUD2,SRSF3,NCBP1"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.000202757502027575,-2.1299910510088,"MASP1,PROS1,F8,CFD,C3,BDKRB2,C1R,F10,C1S,SERPING1,THBD,F2R,A2M,CFB,C2,PLAU"
"KEGG_RIBOSOME",0.00020259319286872,-3.610134852339,"RPS15A,RPL17,RPL4,RPL29,RPS6,RPL7A,RPS24,RPL6,RPL5,RPL26,RPL10A,RPL21,RPL7,RPS13,RPS21,RPS3,RPL11,RPL8,RPS25,RPL18A,RPS3A,RPL35A,RPL19,RPL32,RPS7,RPS5,RPL37,RPL18,RPS8,RPL27,RPS29,RPS19,RPS10,RPL3,RPL34,RPL22,RPL23A,RPLP0,RPS28,RPL15,UBA52,RPL30,RPS12,RPS20,RPL13A,RPS27A,RPL12,RPL36,RPLP2,RPL14,RPL24,RSL24D1,RPL31,RPL23,RPL41,RPS2,RPL38,RPL36A,RPL10,RPS15,RPL37A,RPS11,FAU,RPL27A,RPL28,RPS23"
